Text,Text1,Text2,Text3
"$1,150",/ 2br - 920ft2 - ,Need to move over Thanksgiving break? We've got you covered!,"
        
            QR Code Link to This Post
            
        
To schedule a tour
We now book our tour appointments online! Please call or text us at
  show contact info
 to self-schedule from your phone! Book your appointment online today or anytime 24/7!
Property Description
* * * ONLY $99 TO HOLD YOUR SPOT for 2023! * * *For your VIRTUAL TOUR, copy and paste this link: https://www.granitevalleyapartments.com/video.aspxPerfectly situated in the Northeast side of Cedar Rapids, IA, you’ll be proud to call Granite Valley Apartments your home! Our residents appreciate being in close proximity to a wide selection of shops, schools, restaurants, commuter-friendly highways and entertainment destinations. Come home to Granite Valley Apartments today!* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *Check out our AMAZING online reviews!* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *For VIRTUAL tours please click on the link below and find the photo with the green circle that says 3D on it.https://www.apartments.com/granite-valley-apartments-cedar-rapids-ia/h7112r1/Tons of light and closet space in our apartments! Due to the sturdy construction they are very quiet homes as well.
Details
Availability date: Today
Pets: Cats, Small Dogs (< 25lb), Large Dogs (> 25lb)
Pet notes: We LOVE pets! But, we do have a few restrictions:
We cannot accept Pit Bull, German Shepherd, Rottweiler, Wolf Dog, Dalmatian, Chow Chow, or any mix of these breeds. Property staff reserve the exclusive right to make final determination as to dog breed.
Deposit: $99 with Approved Credit
Leasing options: 6 months,9 months,9+ months,12 months
Leasing notes: Short term lease options may be available with an additional charge. Check with the staff for availability. Equal Housing Opportunity. 

Specials are based on availability and may expire or change at any time. Specials and discounts may not be combined. Rates are subject to change without notice.
Application fee: $40/applicant & $20 for co-signers
Amenities
Included in Utilities Cost: 
Utilities Cost: $35/month for water, sewer, trash
Laundry: Washer/dryer hook-ups in all homes, Washers & Dryers in select homes
Parking type: Garage, Off-Street 
Parking notes: $60/month for garage rentals
Appliances: Dishwasher, Refrigerator, Microwave, Range/Oven, 40 gal water heaters
Exterior: Balcony/patio, All private entrances
Heating/cooling: Central AC, Private HVAC systems
Wiring: Cable-ready, Wired
Facilities and Recreation: Fitness center, Playground, Barbecue, Off leash dog park
Security and Access: 
Views: 15 acres in a park like setting
Additional features: 
Offered by:
Granite Valley

Equal Housing Opportunity
    "
$800,/ 2br - ,1020 N Main St #302 - 2 Bedroom`,"
        
            QR Code Link to This Post
            
        
Property Address

1020 N Main St #302 | Rockford, IL 61103


  Available: 12/01/2022



Offered By

Homes Now |  show contact info





  Description
  
    2 Bed Heat Included Underground Parking
We are locally owned company with roots in our community. We have multiple locations and variety of homes and apartments that will fit your needs. Ranging from studio apartments with heat included to 5 bedroom single family houses. WE DO CHECK CREDIT, which screens for criminal background and evictions. Please call or visit our website which will direct you to our rental website where you can apply online and to fill out a guest card. If there is a place you are certain on putting a deposit down on, there is a $30.00 fee to fill the application out. Feel free to stop by our office at 5695 Strathmoor Drive Monday through Friday between 9 until 3:30 so we can show you what we have available for rent. We look forward to meeting you and helping you find your perfect place!
  


  Details
  

      Beds/Baths: 2BD/1.0BA
      Square Feet: 800

  

  Rental Terms
  

    Rent: $800.00 

    Available: 12/01/2022
    Application Fee: $30.00
    Security Deposit: $850.00

  

  Pet Policy
  

      Cats allowed
      Dogs not allowed

  
    "
"$1,050",/ 3br - ,"Like new,quiet area,10 min. to Danville,30 min. to Urbana","
        
            QR Code Link to This Post
            
        
Just like brand new, everything is updated, inside and outside. 3 bedrooms, which includes a master bedroom with walk-in closet and luxurious bathroom. The open floor plan has a large living room with vaulted ceilings with adjoining dining room flowing into a kitchen which has a large 7 foot island for food preparation and eating space. A spacious family room with fireplace was added just off the kitchen, and has a new deck. There is also a garden shed for outdoor equipment. And for those who like to tinker, there is a huge 3 car garage with room for a workbench. Located in Catlin, 10 minutes to Danville, and 30 minutes to Urbana, and great schools. If you are looking for small town living in a peaceful, quiet area but close to town, this is it! TO SEE VIDEO, PHOTOS, FLOOR PLAN, ETC.

Please Call Me Now at:  show contact info

    "
"$1,859",/ 3br - 1323ft2 - ,"Ceiling fan, Middle and top floors with balconies, Sparkling Pool","
        
            QR Code Link to This Post
            
        
YES, WE ARE OPEN! CALL NOW TO SCHEDULE AN IN-PERSON TOUR! OR LET US SHOW YOU THROUGH FACETIME!Discover a unique and beautifully remodeled pet-friendly apartment community nestled in the heart of West County St. Louis. Fieldpointe of St. Louis is conveniently located close to shops, restaurants, entertainment, and Creve Coeur. Located at the intersection of I-270 and I-364 makes commuting to other areas of St. Louis a breeze. Featuring one- and two-bedroom apartments as well as two- and three-bedroom townhomes, our community provides variety to fit your needs perfectly. Every floor plan offers unique features and spacious living areas including in-unit washer/dryer, stainless steel appliances and high-end kitchen stone counters.       Enjoy all the amenities that our apartments in St. Louis have to offer including a 24-hour fitness center, sparkling pool, a dog park for your furry friends and more. Call today and schedule a tour to see what your experience at Fieldpointe of St. Louis will be like! Amenities Include:24-hour fitness centerCeiling fanDog ParkPet FriendlySpacious walk-in or wall-to-wall closetsMiddle and top floors with balconiesVertical blinds on all windowsSparkling PoolPlaygroundCoffee BarOnline Payments AvailableFull-length floor to ceiling windowsCall:  show contact info
For more information, visit us at: https://livewithjrk.com/tl2epijc/FieldpointeStLouis
    "
$850,/ 4br - 1307ft2 - ,updated four bedroom ranch,"
        
            QR Code Link to This Post
            
        
This updated four bedroom ranch is located in the heart of Newton! The main level features a cozy living room that has a fresh coat of paint and large windows to let in sunlight. The kitchen includes all major appliances and has plenty of cabinets for storage space. Two bedrooms are on the main floor along with a full bathroom. An additional finished living space is located in the lower level, along with two more bedrooms and an additional full bathroom. The washer and dryer are included and are located in the basement as well! Outside you'll find a fully fenced back yard and a large two car detached garage!
    "
$750,/ 2br - ,"2 bed/1 bath/1 car garage, 1100 sqft home!","
        
            QR Code Link to This Post
            
        
2 bed/1 bath/1 car garage, 1100 sqft home! 1910 W Scott St in Springfield MO. - 2 bed/1 bath/1 car garage, 1100 sqft home! 1910 W Scott St in Springfield MO.

Stove is provided. Fridge is not provided. Washer/dryer hookups available. Central AC and heat.

Due at lease signing:
First month's rent ($750)
Rental deposit ($750)
Requirements:
-ONLY PRESCREENED and approved applicants can schedule a showing
-3x monthly income as rent to qualify
-All utilities are the responsibility of the tenant
-Renters insurance is required & proof is due by lease signing
-NO credit check required
-Will work with prior evictions as long as they are settled
-We do NOT work with third parties for rental assistance/payment.
    "
"$1,423",/ 2br - 875ft2 - ,"Looking for a quick move,accompanied by a nice special?Look no further","
        
            QR Code Link to This Post
            
        
Today Only! 2 bedroom apartment home - only $1423!

Whispering Hills Apartments
8800 W 124th Street
Overland Park, Kansas 66213
Phone:  show contact info


Featured Unit: 222
Term: $1423 / month for 11 months
Floorplan: 2 Bedroom, 1 Bath
2 beds, 1 baths
875 sq. ft.

For other term options and flexible move-in dates, visit http://www.whisperinghillsks.com/plans

Other Optional Add-ons
•First Floor• Goose-neck Kitchen Faucet w/ Pull Down Sprayer• Full-size Washer/Dryer Connections• Washer/Dryer Rental $40 (Optional)• Black on Black Appliances• Custom Undermount Sink• All Electric, No Gas• Separate Dining Area• Granite Countertops• Wood Plank Floors• Garbage Disposal• Microwave Oven• Walk-in Closet• Patio/Balcony• Refrigerator• Dishwasher• Storage• Pantry•
About Whispering Hills Apartments
A great place in a great location! Our comfortable, remodeled, homes located in the Award Winning Blue Valley School District have it all. Well-equipped kitchens with matching appliances, spacious rooms, private patios, covered parking, a 24 hour fitness center with heated indoor/outdoor pools and a hot tub - not to mention a basketball and tennis court! We love pets too - large breeds welcome! Tour today, walk-in appointments available!

Office Hours
Monday-Friday 9:00am-6:00pm Saturday 10:00am-5:00pm Sunday: 12:00pm-4:00pm
    "
$730,/ 2br - 875ft2 - ,Leave your old apartment and fall into a cozy one here at Meadowlark!,"
        
            QR Code Link to This Post
            
        
Meadowlark Apartments offers a luxurious living experience like no other! Our spacious, newly upgraded apartments offer a touch of class that many other apartment complexes do not offer.

Take a swim in our sparkling pool or get your pump on at our community fitness center. Enjoy the comfort of our clubhouse and the convenience of our business center. Take your furry friend for a walk at our new pet play area.

Thanks to our convenient location near I-470 and I-335 in South Topeka, all the best of the city is within short reach! Meadowlark is a mere 8 minutes from Washburn University & West Ridge Mall, and only 10 minutes away from Stormont-Vail Hospital.

Feel like getting out for the day? Shopping centers, restaurants, museums, and attractions such as the Topeka Zoo and Ted Ensley Gardens are all just a short drive away!

2 Bedroom/1 Bathroom - $720 per month

Lease Duration: FLEXIBLE LEASE TERMS AVAILABLE-
Pet Policy: Cats and small dogs allowed - FEES APPLY (30-pound weight limit)

Laundry: In building

Utilities: Tenant responsible for the electric bill.

Amenities:
- Best Rental Value for a High-Quality, Newly Upgraded Apartment
- Spacious Living Room
- Beautifully Updated and Fully Equipped Kitchens
- In Building Laundry Facility
- Two Swimming Pools
- Clubhouse
- Gym
- Business Center
- Bark Park
- Close to restaurants
- Close to shopping and grocery stores
- Close to Bus Stops
- Significant Amount of Off Street Parking
- Night Time Courtesy Patrol
- 24-Hour Emergency Maintenance Staff
-Professional and Friendly Management and Maintenance Staff
    "
"$1,150",/ 2br - ,"Waukesha Townhouse (2016 Madera Street, Waukesha)","
        
            QR Code Link to This Post
            
        
Well maintained townhouse with 2 bedrooms upstairs and a full bath and living room, dining room kitchen and 1/2 bath on the 1st floor. Refrigerator, and oven included. Private basement with electric and gas hook ups. Nice yard with patio. 1.5 car garage, private entrance, 1100+ sq ft, and central air. No dogs. Rent is $1150. Available now. To schedule a appointment please call  show contact info
.
    "
"$1,167",/ 1br - 708ft2 - ,HURRY don't miss this deal--get up to $700 off if you move in by 11/30,"
        
            QR Code Link to This Post
            
        
Today Only! 1 bedroom apartment home - only $1167!

Whispering Hills Apartments
8800 W 124th Street
Overland Park, Kansas 66213
Phone:  show contact info


Featured Unit: 267
Term: $1167 / month for 12 months
Floorplan: 1 Bedroom, 1 Bath
1 beds, 1 baths
708 sq. ft.

For other term options and flexible move-in dates, visit http://www.whisperinghillsks.com/plans

Other Optional Add-ons
•Second Floor• Goose-neck Kitchen Faucet w/ Pull Down Sprayer• Full-size Washer/Dryer Connections• Washer/Dryer Rental $40 (Optional)• Black on Black Appliances• Custom Undermount Sink• All Electric, No Gas• Separate Dining Area• Granite Countertops• Wood Plank Floors• Garbage Disposal• Microwave Oven• Walk-in Closet• Patio/Balcony• Refrigerator• Dishwasher• Storage• Pantry•
About Whispering Hills Apartments
A great place in a great location! Our comfortable, remodeled, homes located in the Award Winning Blue Valley School District have it all. Well-equipped kitchens with matching appliances, spacious rooms, private patios, covered parking, a 24 hour fitness center with heated indoor/outdoor pools and a hot tub - not to mention a basketball and tennis court! We love pets too - large breeds welcome! Tour today, walk-in appointments available!

Office Hours
Monday-Friday 9:00am-6:00pm Saturday 10:00am-5:00pm Sunday: 12:00pm-4:00pm
    "
