Text,Text1,Text2,Text3
"$11,000",/ 2br - ,Westminster Park 2 bed 1.5 bath BEAUTIFUL APARTMENTS!!**,"
        
            QR Code Link to This Post
            
        
Hi my name is Cira, and I would love to help you with the application process to get you moved in as soon as we can! If you click on the name of the properties, it will take you to our apartments.com page with virtual tours.
Listed below are the current prices for both properties and highlighted the units we have coming available.

Westminster Park 1 Bedroom 1 Bath apt. $950.00 AVAILABLE IMMEDIATELY
2 Bedroom 1.5 Bath townhome $1100 AVAILABLE IMMEDIATELY
3 Bedroom 1.5 Bath townhome $ 1295 COMING SOON!!!

Heritage Glen 1 Bedroom 1 Bath townhome $1025 AVAILABLE OCTOBER
2 Bedroom 1.5 Bath townhome $1150 AVAILABLE OCTOBER
3 Bedroom 1.5 Bath townhome $1275 AVAILABLE OCTOBER
3 Bedroom 1.5 Bath townhome $1375 COMING SOON!!!

Gas, heat, and water included in your rent, so you are only responsible for your DTE and any kind of cable, internet or streaming services you decide to get.

Qualifications: To qualify for any one of our homes, you will need to provide proof that you gross 3 times the amount of monthly rent; have more positive than negative credit; no prior monies owed to previous landlords; and we will do a background check as well.
What to bring when you apply; 4 recent paystubs; a copy of social security card and ID (needed for each person over 18)
2 Money orders One for the application fee, this $50.00 per adult (this is nonrefundable) One for $50 for the registration fee (this is returned if you are denied, if approved it goes towards your security deposit)
If you have any questions, we are here Mon-Fri 9a-6p and Sat 9a-4p. Due to Covid-19, please use our number and email for communication.

Cira Truitt
Leasing Specialist
Heritage Glen
9633 East Pickwick
Taylor, MI 48180
Phone  show contact info

Fax  show contact info

PLEASE READ CAREFULLY Prices and availability are subject to change!!!
ALL SECURITY DEPOSITS ARE NON-REFUNDABLE ONCE YOU PUT ONE DOWN!!!
    "
"$2,500",/ 2br - 1033ft2 - ,"Luxury, Location, Convenience!","
        
            QR Code Link to This Post
            
        
Take advantage of a prime Downtown Detroit location and all the best the city has to offer!

Your new home comes fully equipped with an in-unit washer/dryer and some paid utilities in a historic Detroit building. When you join our community, you join a pet-friendly environment with a dog park footsteps from your front door.

Make this stunning 2-bedroom/2-bath apartment your home, with interior features that include:

• Ample closet space.
• In-unit washer/dryer.
• Stunning Woodward Avenue views.
• Cable ready.
• Contemporary kitchen with stainless-steel appliances and granite countertops.
• Pet-friendly.
• Controlled-access building.

Make Broderick Tower your final stop for the best home destination that downtown has to offer. It would be a pleasure to have you as a resident with us. To learn more and make our community your home, contact us today to schedule your exclusive tour!
    "
"$3,495",/ 2br - 1398ft2 - ,2 bed 2 bath penthouse!!! No Rent Until December!!!,"
        
            QR Code Link to This Post
            
        
Need to move next month? Want to live in the heart of Short North? 

PAY NO RENT UNTIL DECEMBER ON A 12 MONTH LEASE!!!

Conveniently located in the Short North district of High Street, 985 High at the Castle is a BRAND NEW building offering style, luxury, convenience and affordability!

Stop in and tour our spacious 1 and 2 bedroom floor plans. Features include:
* Granite counters
* Stainless steel appliances
* Smart technology including Virtual concierge
* Plenty of cabinet space and so much more!
* Washer/dryer in every unit

985 High residents also enjoy:
* 24 hour on-site fitness center
* Club 985!- Our spacious 7th floor rooftop lounge with entertainment deck
* Onsite management and maintenance staff
* Paid trash and recycling
* Covered garage parking

CALL TODAY TO SCHEDULE YOUR TOUR OR APPLY AT www.985highcolumbus.com

985 HIGH  |  985 N. High Street, Columbus, OH

Contact Leasing for more info at  show contact info
 or 985highcolumbus.com
    "
"$2,800",/ 4br - 1500ft2 - ,"$700/ room,550gunson st.,E.L,Lic4,4rooms,screened porch,big basment","
        
            QR Code Link to This Post
            
        





1500 sqft
Bedrooms
4
Bathrooms
1.5
Property type
House
Property description

cats are OK - purrr
dogs are OK - wooof
house
w/d in unit
no smoking
detached garage
- $2800 whole house ($700/br) - 4bed/1.5bath - Available Aug 2023 to Aug 2024.
- 4 spacious bedrooms (one is double-size) with ample closet space.
- Beautiful 2-story house, perfect campus location on Gunson street, and the only house on the street with a screened-in porch to enjoy year-round views.
- Big kitchen with dishwasher. In-unit washer/dryer. New furnace.
- Spacious living room and beautiful separate dining room.
- Lots of windows and natural light throughout the whole house, and ceiling fans in every room.
- The entire house has wood flooring, so no worrying about dust or dirt from old carpets.
- Large basement with extra room and closet space.
- One unattached garage and 4 private parking spots.
-New roof and gutters
- Very cozy fenced-in backyard.
- New roof

    "
"$2,550",/ 1br - ,Furnished Studio - Only 2 Month Minimum!,"
        
            QR Code Link to This Post
            
        

	Furnished Studio - Only 2 Month Minimum!						
	Take advantage of our special discounted rate! All utilities are included!						
	 show contact info
						
	www.esa.com/craigslist						
	Looking for a place to call home for a couple months or longer? We have everything you need without the hassles of traditional apartments, all at a great rate. Each room comes with a fully equipped kitchen and plenty of workspace. And unlike apartments, cable and Wi-Fi are already hooked up and free! With no leases and no credit checks, we are move-in ready. So just bring yourself – and your furry family member – and feel right at home.						
							
							
							
	Property Amenities				In-Room Amenities		
	Pet-Friendly Rooms Available				Fully Equipped Kitchens		
	Weekly Housekeeping Included				Electric Range		
	On-Site Guest Laundry				Microwave		
					Free In-Room Wi-Fi		
					Flat Screen TVs		
					Free Cable with Premium Channels		
					Iron & Ironing Board		
							
							
							
							
							Staying less than 2 months?  We also have great nightly, weekly, and 30-night rates.  Call for details.						
							
	Minimum 60-night length of stay required. Booking conditions apply, including a nonrefundable deposit. Rates and availability subject to change. Rate will vary by room type and stay dates. Rate not inclusive of taxes and fees. Actual room may vary from those shown.						
	Pets are always welcome at Extended Stay America. A maximum of two pets are allowed in each suite. Pet fees vary by location to cover the cost of cleaning and guest room fumigation. Service animals will be exempt from this charge. Height and length restrictions apply: pets can be no longer than 36 inches and no taller than 36 inches. Larger, or more than two pets requires property manager’s approval. Please contact the property for questions.						
							
	This site may contain errors, inaccuracies, omissions or incomplete data (including without limitation mistaken hotel rates or availability). Extended Stay America reserves the right to rescind any stated offer and to correct any errors, inaccuracies or omissions including after a reservation order has been submitted and whether or not the order has been confirmed and your credit card charged.						
							
							
	Extended Stay America Suites - 30325 Flynn Dr., Romulus, MI 48174						

    "
"$2,900",/ 4br - 2500ft2 - ,SOLON 4br 3 bath cul desac,"
        
            QR Code Link to This Post
            
        
Very nice house in a nice neighborhood!
4 bedroom 3 full baths on quiet, very nice, cul de sac. Furnished or unfinished. Patio/sunroom. Library area. Basement. 2 car garage.
    "
"$2,850",/ 4br - ,---4 Bedroom HOUSE  ANN ARBOR----RESERVE 2023-2024------,"
        
            QR Code Link to This Post
            
        
4 bedroom charming and quiet home near state and Packard . 
Near Main campus and downtown! AVAILABLE in 8/1/2023-2024. Lease is for 1 year.

Fully furnished house and semifurnished bedrooms, hardwood and carpeted floors throughout, wash/dryer hook up, forced heat and central air. 

RENT ranges from 712.50 per room and you pay one fourth of the utility bills (elect, gas, water). 
Average utilities is around 100.00/person
Walking distace to state street, 10 minutes away from law school , business school and the ress of the  u of m campus
This a 1yr agreement. 
Utilities; tenant responsible for all utilities
gas/elect average; 270/mo winter months
water average; 180 average every 2 months

SERIOUS INQUIRIES ONLY Please CALL to RESERVE NOW:  show contact info

    "
"$2,795",/ 2br - 1387ft2 - ,2 bed 2 bath penthouse!! Live in the Short North,"
        
            QR Code Link to This Post
            
        
Need to move this month? Want to live in the heart of Short North? 

LEASING SPECIAL: RECEIVE $300 WHEN YOU APPLY WITHIN 24 HOURS OF YOUR TOUR!

Conveniently located in the Short North district of High Street, 985 High at the Castle is a BRAND NEW building offering style, luxury, and convenience!

Stop in and tour our spacious 1 and 2 bedroom floor plans. Features include:
* Granite counters
* Stainless steel appliances
* Smart technology including Virtual concierge
* Plenty of cabinet space and so much more!
* Washer/dryer in every unit

985 High residents also enjoy:
* 24 hour on-site fitness center
* Club 985!- Our spacious 7th floor rooftop lounge with entertainment deck
* Onsite management and maintenance staff
* Paid trash and recycling
* Covered garage parking

CALL TODAY TO SCHEDULE YOUR TOUR OR APPLY AT www.985highcolumbus.com

985 HIGH  |  985 N. High Street, Columbus, OH

Contact Leasing for more info at  show contact info
 or 985highcolumbus.com
    "
"$45,995",/ 3br - 1216ft2 - ,"3 Bed 2 Bath w/Garage $45,995","
        
            QR Code Link to This Post
            
        
Looking for a new home? This cozy home offers a split floor plan with the primary bedroom and private en suite is located at the rear of the home with bedrooms 2 and 3 located at the front of the home. 2 car garage is great for the colder months! All appliances included in the home. Don't hesitate because this won't last long! 

• Open Layout
• 3 Bedrooms 2 Full Baths
• All Appliances Included
• Full Size Washer/Dryer

COMMUNITY FEATURES

• Shared Heated Pool
• Easy Highway Access
• Clubhouse w/Full Kitchen
• Playground
• 2 Stocked Fishing Ponds
• Tennis Court
• Basketball Court
• Off-Street Parking
• Sidewalks Throughout Community
• Pet Friendly
    "
"$3,495",/ 2br - 1398ft2 - ,2 bed 2 bath penthouse!! Live in the Short North,"
        
            QR Code Link to This Post
            
        
Need to move next month? Want to live in the heart of Short North? 

FREE RENT UNTIL DECEMBER ON A 12 MONTH LEASE!!!

Conveniently located in the Short North district of High Street, 985 High at the Castle is a BRAND NEW building offering style, luxury, convenience and affordability!

Stop in and tour our spacious 1 and 2 bedroom floor plans. Features include:
* Granite counters
* Stainless steel appliances
* Smart technology including Virtual concierge
* Plenty of cabinet space and so much more!
* Washer/dryer in every unit

985 High residents also enjoy:
* 24 hour on-site fitness center
* Club 985!- Our spacious 7th floor rooftop lounge with entertainment deck
* Onsite management and maintenance staff
* Paid trash and recycling
* Covered garage parking

CALL TODAY TO SCHEDULE YOUR TOUR OR APPLY AT www.985highcolumbus.com

985 HIGH  |  985 N. High Street, Columbus, OH

Contact Leasing for more info at  show contact info
 or 985highcolumbus.com
    "
"$4,400",/ 3br - 1744ft2 - ,Water Front ** Beach Front **,"
        
            QR Code Link to This Post
            
        
Sandy Beach front home in Bangor Township *  This 3 bedroom, 3 bath home is over 1,700 sq ft, and has an open floor plan. Located near nature trails, Tobico Marsh and State Park! Enjoy fabulous Beach living. The master suite has cathedral ceilings with intricate wood design to accent the ceilings! Master suite has full bath, plus his and hers walk-in closets! The sun/entry room has tongue and groove wood vaulted ceilings and walls, with patio doors and Overlooks the sandy beach on the Saginaw Bay!! Central Air.  Home has a 2 1/2 car garage.  Rent: $ 4400.00/month (Can be rented by the month ($4400), week ($1650) or weekend ($850). Possible discount if rented for 3 months or more. Call Frank at  show contact info
 for details. 
Rent: $4400.00
Security: $4400.00
NO PETS 
Furnished
Utilities included  

Call  show contact info

    "
