Text,Text1,Text2,Text3
"$52,288",/ 3br - ,Wonderful 3 Bedroom Home For Sale,"
        
            QR Code Link to This Post
            
        
Welcome to Five Seasons, your new home!! Move in today and pay nothing but a deposit until January!!

Home Features:
3 Bedrooms/2 Bathrooms
Screen Porch
Washer/Dryer Hook-ups
Central A/C
Private Parking
Great Community

Community Amenities:
Picnic Area
Pet Friendly
Basketball Court
Community Clubhouse

What’s Included With Rent: Pest control, weekly trash service, maintenance, Gold Key preventative maintenance service, and Emergency maintenance

*Pet Policy: 2 pet maximum, $50 monthly pet rent for the first pet, and $60 for the second. No weight restrictions on pets, but there are vicious breed restrictions on dogs.

Hours: Mon-Fri 9am-6pm, Sat 10am-6pm
CALL  show contact info
 Ask for Daniel
5112 N. Fairmount St. Davenport IA, 52806
www.yescommunities.com
    "
"$3,164",/ 2br - ,In unit laundry! Newer Construction!,"
        
            QR Code Link to This Post
            
        
Call Apartment Guys and ask for reference #2154972. This giant two bedroom/two bathroom features in-unit laundry, stunning floor to ceiling windows, quartz kitchen countertops  and espresso-finish cabinets. Large bedrooms with walk-in closets, central heat and air conditioning, and balcony. Dogs and cats are both welcome! Enjoy everything this new construction building, completed in March of 2014, has to offer. Building amenities include: large rooftop dog run, outdoor pool, roof deck with grills and fire pits, party room for you and your guest, state-of-the-art fitness center, bike storage, and a cozy lobby. Prices are subject to change. **Photos may be of a similar unit.****For faster response best to call or text 773-549-3474 with reference #2154972
    "
"$4,480",/ 2br - ,Large Private Balcony! In unit Laundry!,"
        
            QR Code Link to This Post
            
        
Call Apartment Guys and ask for reference #2202613. This beautiful River North building has all of the bells and whistles you would want. They are loft style with high ceilings, two baths, concrete ceilings and floor to ceiling windows. The apartment also has quartz countertops, stainless steel appliances including a dishwasher and microwave and enjoy the convenience of washer and dryer in the unit! The building also has an outdoor pool, fitness center with all the most modern equipment, on site parking and a dog run as well!  Prices are subject to change.***Photos may be of a similar unit.***
*For faster response best to call or text 773-549-3474 with reference #2202613
    "
"$3,950",/ 3br - ,6 month Off season executive Lake Home for rent,"
        
            QR Code Link to This Post
            
        
Lake home on Big Cedar available for rent from Nov 1 to April 30th.  The home is all brick and has 3 bedrooms, 3 baths, and a 2.5 car garage.  It is full furnished including including a bar, pool table and pin pong table.  The backyard is spacious and flat and has a beautiful deck with a great view.  Minutes away from all shopping and easy access to the freeway.  Milwaukee is 30 minutes away.  Nearby hiking and biking trails.
Rent is a minimum of $3950 per month plus utilities and services depending on how many people.  Security deposit of $7500.  Qualified tenants only.  Proof of income required  Serious inquiries only please NO PETS and NO SMOKING Please do not text call  show contact info
 two - six - two - seven - 0 - seven - three - seven - seven - nine or email
    "
"$3,250",/ 3br - ,Group homes available.,"
        
            QR Code Link to This Post
            
        
We have 2 single family homes that would make nice group homes.  One has 3 - 4 bedrooms 2.5 bath and a 3 car garage.  $3500.  The other has 3 bedrooms 2.5 baths and a 2.5 car garage.  $3250  Decks, patios, rec rooms, nice yards.  For more information please CALL  show contact info
. two - six - two - seven - 0 - seven - three - seven - seven - nine
    "
"$3,950",/ 3br - ,6 month Off season executive Lake Home for rent,"
        
            QR Code Link to This Post
            
        
Lake home on Big Cedar available for rent from Nov 1 to April 30th.  The home is all brick and has 3 bedrooms, 3 baths, and a 2.5 car garage.  It is full furnished including including a bar, pool table and pin pong table.  The backyard is spacious and flat and has a beautiful deck with a great view.  Minutes away from all shopping and easy access to the freeway.  Milwaukee is 30 minutes away.  Nearby hiking and biking trails.
Rent is a minimum of $3950 per month plus utilities and services depending on how many people.  Security deposit of $7500.  Qualified tenants only.  Proof of income required  Serious inquiries only please NO PETS and NO SMOKING Please do not text call  show contact info
 two - six - two - seven - 0 - seven - three - seven - seven - nine or email
    "
"$8,000",/ 5br - 3425ft2 - ,Monona Lake House!,"
        
            QR Code Link to This Post
            
        
Lake living! Views that will take your breath away. This unfurnished 5 bedroom, 3.5 bath lake home offers 145 feet of prime Lake Monona frontage. Stunning views across the lake of the Madison skyline. Right near downtown Monona and just a short bike ride or drive to the isthmus. Monona school district. This home has hardwood floors throughout, 2 sunrooms, large dining, living rooms and plenty of space for everyone. Make this amazing home yours today! Move in ASAP and 6 month minimum rental lease ideal. Can be month to month after initial lease.

Unfurnished home, can move in ASAP with 6 month minimum lease agreement. Month to month available after 6 months. 1 month security deposit due at signing. Owner to pay for water. Renters responsible for gas & electric. Renters responsible for snow removal. No smoking. No pets allowed. 3 car plus garage located onsite. Boat house on the lake.
    "
"$3,000",/ 5br - ,"* 5 Bedroom House Walk to UIHC, Law, Pharmacy, Dental, Kinnick! Nice","
        
            QR Code Link to This Post
            
        
610 Greenwood Dr Iowa City IA - 5 Bedroom 3 Bathroom 1 Car Garage House For Rent! West Campus! 

Call Us Now  show contact info
 or Email Us Now To Schedule A Private Showing! Sorry No Pets! No Smoking!

Virtual Tour: https://my.matterport.com/show/?m=7AVuJNUFBHX 

NOW LEASING FOR FALL 2023-2024! Large 5 Bedroom 3 Bathroom 1 Car Garage House For Rent! FREE Parking! Walk to Class! Washer & Dryer In House! On Both Cambus & City Bus Routes, Patio, Large Basement For Storage. Easy Walk to Pharmacy, Dental, Hospital, Law & Kinnick Stadium! Tenants Pay Gas, Electric & Water. 

Owner is an Iowa Broker
    "
"$3,000",/ 5br - ,* 5 Bedroom House Walk to Class! Downtown Iowa City! On U of I Campus!,"
        
            QR Code Link to This Post
            
        
900 North Dodge Street Iowa City IA - Large 5 Bedroom 3 Bathroom 2 Car Garage House For Rent! On U of I Campus! 

Call Us Now  show contact info
 or Email Us Now To Schedule A Private Showing! Sorry No Pets! No Smoking! 

Virtual Tour: https://my.matterport.com/show/?m=UEy9aaDQAEC 
Virtual Tour: https://my.matterport.com/show/?m=nJptyiVWJ1t 

NOW LEASING FOR FALL 2023-2024! Large 5 Bedroom 3 Bathroom 2 Car Garage House For Rent! FREE Parking! Walk to Class! Short Walk, Bike or Bus Ride to Downtown Iowa City & University of Iowa Campus! New Kitchen Cabinets With Stainless Appliances! Large Bedrooms! Large Backyard! FREE Off Street & Garage Parking! Washer & Dryer In Unit! On Bus Routes! Tenants Pay Gas, Electric & Water!

Owner is an Iowa Broker
    "
"$3,000",/ 5br - ,* 5 Bedroom House Walk to Class! Downtown Iowa City! On U of I Campus!,"
        
            QR Code Link to This Post
            
        
905 E Burlington Street Iowa City IA - Large 5 Bedroom 3 Bathroom House For Rent! On U of I Campus!

Call Us Now  show contact info
 or Email Us Now To Schedule A Private Showing! Sorry No Pets! No Smoking! 

NOW LEASING FOR FALL 2023-2024! Large 5 Bedroom, 3 Bathroom, 2 Kitchen House For Rent! Walk to Class! Prime Downtown Iowa City & University of Iowa Campus Location! Short Walk, Bike or Bus Ride Just A Few Blocks To Downtown Iowa City Ped Mall Area! On Cambus & City Bus Routes! Hardwood Floors, Central Heat, Central Air, Washer & Dryer! Tenant Pays Gas, Electric & Water Average.

Owner is an Iowa Broker
    "
"$3,750",/ 2br - ,NORTHBROOK SHORT TERM LEASE IN LUXURY BUILDING,"
        
            QR Code Link to This Post
            
        
Short term (jan-feb)partially furnished penthouse unit, 2 bed 2 bath luxury apartment in High rise elevator building.
Apartment has luxury finishes, SS appliances , granite countertops, custom cabinets, wood floors, 9ft ceilings.
Two indoor garage spaces
All utilities included expect cable TV, internet is included.
Application process will be processed by building leasing office
One month security deposit

    "
"$4,276",/ 3br - ,3 Bedroom/ 2 Bathroom Near Restaurant Row with Luxury Amenities.,"
        
            QR Code Link to This Post
            
        
PROPERTY INFO
ID: 186738125Rent: $4,276 / MonthBeds: 3Bath: 2Pet: Pet FriendlyParking:: attached garage
Pricing is net effective of special.

When is your move date? (is it flexible, if so how far in either direction)?
Do you have any pets? (weight and breed)?
Need parking?
Budget (just rent)?
What is your preferred neighborhood(s)?
Have you toured any properties yet? (so that I don’t double up on my research)
When are you available for a showing?

Situated less than a block away from Restaurant Row, these West Loop luxury apartments have it all: location and modern conveniences. Lounge on the pool deck with cabanas on warm summer days or entertain guests in the grilling areas with fire pits and seating. A 24-hour rooftop gym fulfills your fitness needs, with a view! Residents also enjoy all the refined finishes and luxuries in each apartment, such as sleek kitchens, stainless steel appliances, plank flooring, and NEST thermostats. Oversized windows flood each floor plan with light and in-unit washer and dryers help save time.

Right outside your doorstep, you'll find a bevy of eateries, in addition to many local coffee shops, Whole Foods and Mariano's are less than a 5-minute walk away. I-90/94 and I-290 are only a few blocks away, in addition to the CTA Morgan Blue line located 2 blocks away. Everything you need is less than 10-minutes away!

Pets are welcome and will enjoy the private dog run and spa station in the community. Parking is available at an additional cost.

Thanks!


FEATURESBalcony-Some UnitsCentral Air-YesDishwasher-AllDogs-No Weight LimitFitness CenterFlooring-Hardwood OnlyLaundry- W/D In UnitLuxury PropertyNew PropertyPool-OutdoorSecurity-24 Hour DoormanSmoking-NoStove-Gas

Jackie Perez
312-725-9047
HotSpot Rentals (License #481011892)



Disclaimer: Photos may not be of exact unit available and may be of various model units and various vacant units. Apartment availability and lease terms may vary. Pricing, availability, and specials are subject to change at any time and without notice. Please note that the price may be net effective of a special or concession that the building is currently running. Information is believed to be accurate, however, is subject to errors and omissions. HotSpot Rentals services the following neighborhoods: South Loop, Printers Row, Near North, River North, Gold Coast, West Loop, Fulton River District, West Loop Gate, The Loop, Streeterville, Lakeshore East, New East Side, Old Town, Medical District, University Village, Near North, River West, Lincoln Park South, Lakeview, Uptown, Ukrainian Village, Wicker Park, Edgewater, Ravenswood, Bronzeville, Logan Square
    "
"$4,100",/ 3br - ,3 Bedroom/ 2 Bathroom- In the center of it all with luxury amenities!,"
        
            QR Code Link to This Post
            
        
PROPERTY INFO
ID: 270277663Rent: $4,100 / MonthBeds: 3Bath: 2Pet: Pet Friendly
When is your move date? (is it flexible, if so how far in either direction)?
Do you have any pets? (weight and breed)?
Need parking?
Budget (just rent)?
What is your preferred neighborhood(s)?
Have you toured any properties yet? (so that I don’t double up on my research)
When are you available for a showing?

Space, space and more space is exactly what you can expect in this Streeterville gem, located only minutes from Navy Pier, Lake Michigan, Oak Street Beach and the hip River North. A full suite of on-site amenities include an enclosed shopping concourse, dry cleaners, bank and even tennis courts. Lounge on the sundeck, take a swim in the indoor pool, or work out in the 24-hour fitness center. A quick hop onto Lake Shore Drive makes getting to north and south a snap and you’re only a 5-minute walk to the Treasure Island grocery store. There is 24-hour security door staff for this building.

These well-designed floor plans offer large living spaces with extensive floor-to-ceiling windows and walk-in closets with tons of space. Recently updated kitchens and baths include premium appliances and ceramic kitchen floors.   

Heated indoor parking is available on-site at an additional charge. Fur babies welcome! (dog breed and weight restrictions apply).


FEATURESBalcony-NoneCentral Air-NoDishwasher-AllDogs-Weight LimitFlooring-Carpet OnlyLaundry-On SitePool-IndoorSecurity-24 Hour DoormanSmoking-NoStove-ElectricValue Property

Jackie Perez
312-725-9047
HotSpot Rentals (License #481011892)



Disclaimer: Photos may not be of exact unit available and may be of various model units and various vacant units. Apartment availability and lease terms may vary. Pricing, availability, and specials are subject to change at any time and without notice. Please note that the price may be net effective of a special or concession that the building is currently running. Information is believed to be accurate, however, is subject to errors and omissions. HotSpot Rentals services the following neighborhoods: South Loop, Printers Row, Near North, River North, Gold Coast, West Loop, Fulton River District, West Loop Gate, The Loop, Streeterville, Lakeshore East, New East Side, Old Town, Medical District, University Village, Near North, River West, Lincoln Park South, Lakeview, Uptown, Ukrainian Village, Wicker Park, Edgewater, Ravenswood, Bronzeville, Logan Square
    "
